#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-03 18:53:10
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 08:00:55 W3SVC3236 GET /css/jquery.fancybox.css - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 4566 359 688
2016-10-04 08:00:55 W3SVC3236 GET /css/jquery.mCustomScrollbar.css - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 5900 367 808
2016-10-04 08:00:55 W3SVC3236 GET /engine1/style.css - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 4693 353 1373
2016-10-04 08:00:55 W3SVC3236 GET /products.html - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/ www.xtruline.com 200 0 0 23583 422 1573
2016-10-04 08:01:12 W3SVC3236 GET /js/jquery-1.8.2.min.js - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 93699 343 17746
2016-10-04 08:01:17 W3SVC3236 GET /images/slide4.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/ www.xtruline.com 200 0 64 131072 350 470595
2016-10-04 08:02:14 W3SVC3236 GET /engine1/jquery.js - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 93901 338 80203
2016-10-04 08:02:17 W3SVC3236 GET /engine1/wowslider.js - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 14204 341 2558
2016-10-04 08:02:18 W3SVC3236 GET /engine1/script.js - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 2554 338 1519
2016-10-04 08:02:19 W3SVC3236 GET /js/jquery.fancybox.js - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 49714 342 83758
2016-10-04 08:02:19 W3SVC3236 GET /images/architecture-design.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 4788 376 282
2016-10-04 08:02:20 W3SVC3236 GET /images/high-quality-lighting.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 4374 378 1026
2016-10-04 08:02:20 W3SVC3236 GET /images/automotive.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 22781 367 1077
2016-10-04 08:02:20 W3SVC3236 GET /images/flexible-1.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 17962 367 1922
2016-10-04 08:02:24 W3SVC3236 GET /images/trade-fair2.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 16809 368 4237
2016-10-04 08:02:24 W3SVC3236 GET /data1/images/product23.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 29035 372 3432
2016-10-04 08:02:24 W3SVC3236 GET /images/lighting_1.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 23189 367 5427
2016-10-04 08:02:24 W3SVC3236 GET /data1/images/product18.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 22265 372 997
2016-10-04 08:02:26 W3SVC3236 GET /images/about-bgline.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 10945 369 5998
2016-10-04 08:02:28 W3SVC3236 GET /data1/images/product10.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 28126 372 7355
2016-10-04 08:02:28 W3SVC3236 GET /data1/images/product16.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 22322 372 2268
2016-10-04 08:02:28 W3SVC3236 GET /images/arow1.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 1274 362 136
2016-10-04 08:02:32 W3SVC3236 GET /data1/images/product8.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 16493 371 3002
2016-10-04 08:02:33 W3SVC3236 GET /data1/images/product12.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 32164 372 8031
2016-10-04 08:02:33 W3SVC3236 GET /data1/images/product17.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 21813 372 1793
2016-10-04 08:02:34 W3SVC3236 GET /robots.txt - - 178.24.113.141 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 404 0 2 1424 177 425
2016-10-04 08:02:35 W3SVC3236 GET /data1/images/product20.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 26048 372 11138
2016-10-04 08:02:36 W3SVC3236 GET /data1/images/product1.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 18371 371 2619
2016-10-04 08:02:36 W3SVC3236 GET / - - 178.24.113.141 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 5155 378 631
2016-10-04 08:02:39 W3SVC3236 GET /images/acrylic-tube.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 26709 369 19425
2016-10-04 08:02:41 W3SVC3236 GET /data1/images/product2.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 30131 371 17790
2016-10-04 08:02:41 W3SVC3236 GET /data1/images/product9.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 17632 371 5941
2016-10-04 08:02:42 W3SVC3236 GET /images/arow4.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 3780 362 863
2016-10-04 08:02:43 W3SVC3236 GET /images/product-banner.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 65980 371 11032
2016-10-04 08:02:49 W3SVC3236 GET /data1/images/product22.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 22281 372 5522
2016-10-04 08:02:51 W3SVC3236 GET /data1/images/product24.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 25367 372 2585
2016-10-04 08:02:54 W3SVC3236 GET /data1/images/product3.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 35499 371 11805
2016-10-04 08:03:04 W3SVC3236 GET /data1/images/product7.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 27282 371 10474
2016-10-04 08:03:08 W3SVC3236 GET /data1/images/product15.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 21991 372 28679
2016-10-04 08:03:11 W3SVC3236 GET /data1/images/product14.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 29562 372 6046
2016-10-04 08:03:12 W3SVC3236 GET /data1/images/product19.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 26395 372 31118
2016-10-04 08:03:12 W3SVC3236 GET /images/arow3.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 3105 362 2025
2016-10-04 08:03:13 W3SVC3236 GET /data1/images/product13.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 24104 372 21533
2016-10-04 08:03:14 W3SVC3236 GET /data1/images/product11.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 21588 372 1124
2016-10-04 08:03:15 W3SVC3236 GET /images/product-hdbg.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 4122 369 1124
2016-10-04 08:03:15 W3SVC3236 GET /data1/images/product5.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 21646 371 2972
2016-10-04 08:03:16 W3SVC3236 GET /data1/images/product4.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 24415 371 3483
2016-10-04 08:03:16 W3SVC3236 GET /engine1/arrows.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/engine1/style.css www.xtruline.com 200 0 0 2359 368 1553
2016-10-04 08:03:17 W3SVC3236 GET /images/socialmedia2.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 12338 369 1528
2016-10-04 08:03:20 W3SVC3236 GET /images/gallery-botomshadow.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 0 9403 376 3505
2016-10-04 08:03:25 W3SVC3236 GET /data1/images/product6.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 26592 371 18680
2016-10-04 08:03:34 W3SVC3236 GET /images/gallery-bg.jpg - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/css/style.css www.xtruline.com 200 0 1236 0 367 65532
2016-10-04 08:04:03 W3SVC3236 GET /data1/images/product21.png - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 200 0 0 28855 372 86791
2016-10-04 08:04:03 W3SVC3236 GET /favicon.ico - - 182.74.228.34 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/53.0.2785.143+Safari/537.36 - http://www.xtruline.com/products.html www.xtruline.com 404 0 2 1405 332 759
2016-10-04 08:06:20 W3SVC3236 GET / - - 188.165.206.188 HTTP/1.1 Mozilla/5.0+(X11;+Ubuntu;+Linux+x86_64;+rv:26.0)+Gecko/20100101+Firefox/26.0 - http://google.com xtruline.com 200 0 0 5136 407 710
2016-10-04 08:11:00 W3SVC3236 GET /robots.txt - - 217.103.97.99 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 404 0 2 1429 178 628
2016-10-04 08:11:02 W3SVC3236 GET /materials.html - - 217.103.97.99 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 15267 369 876
2016-10-04 08:11:04 W3SVC3236 GET /values.html - - 217.103.97.99 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 4342 389 233
2016-10-04 08:11:10 W3SVC3236 GET /robots.txt - - 217.103.97.99 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 404 0 2 1429 182 630
2016-10-04 08:11:12 W3SVC3236 GET /media.html - - 217.103.97.99 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 8504 369 670
2016-10-04 08:11:19 W3SVC3236 GET /products.html - - 217.103.97.99 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 23583 395 852
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 08:44:58
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 08:44:58 W3SVC3236 GET /robots.txt - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 404 0 2 1405 245 674
2016-10-04 08:45:16 W3SVC3236 GET /materials.html - - 40.77.167.95 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 15267 281 1745
2016-10-04 08:45:17 W3SVC3236 GET /values.html - - 40.77.167.95 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 4342 278 494
2016-10-04 08:45:17 W3SVC3236 GET /vision.html - - 40.77.167.95 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 4353 278 521
2016-10-04 08:45:28 W3SVC3236 GET /competences.html - - 157.55.39.236 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 13619 283 1043
2016-10-04 08:45:52 W3SVC3236 GET /about.html - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 11795 277 1027
2016-10-04 08:45:52 W3SVC3236 GET /contact.html - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 6786 279 519
2016-10-04 08:45:52 W3SVC3236 GET / - - 157.55.39.233 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 5136 267 257
2016-10-04 08:55:43 W3SVC3236 GET / - - 23.20.176.73 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB6+(.NET+CLR+3.5.30729) - - xtruline.com 200 0 0 5136 190 794
2016-10-04 08:56:44 W3SVC3236 HEAD / - - 45.79.71.122 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) - http://uptime.com/xtruline.com xtruline.com 200 0 0 248 167 245
2016-10-04 08:58:00 W3SVC3236 GET / - - 141.8.142.18 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - - xtruline.com 200 0 0 5136 277 184
2016-10-04 08:58:01 W3SVC3236 GET / - - 5.255.253.57 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - - www.xtruline.com 200 0 0 1716 281 203
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 09:51:03
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 09:51:03 W3SVC3236 GET /enquiry.html - - 157.55.39.223 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - - xtruline.com 200 0 0 17966 279 3424
2016-10-04 09:56:33 W3SVC3236 HEAD / - - 45.79.103.178 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) - http://uptime.com/xtruline.com xtruline.com 200 0 0 248 167 260
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 10:42:53
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 10:42:53 W3SVC3236 GET /robots.txt - - 151.80.31.167 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.1;++http://ahrefs.com/robot/) - - www.xtruline.com 404 0 2 1405 177 681
2016-10-04 10:42:54 W3SVC3236 GET /images/cad-big.jpg - - 51.255.65.76 HTTP/1.1 Mozilla/5.0+(compatible;+AhrefsBot/5.1;++http://ahrefs.com/robot/) - - www.xtruline.com 200 0 64 0 185 719
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 11:21:24
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 11:21:23 W3SVC3236 GET / - - 78.158.11.226 HTTP/1.0 Lynx/2.8.5rel.1+libwww-FM/2.15FC+SSL-MM/1.4.1c+OpenSSL/0.9.7e-dev - http://www.google.com/url?sa=t&rct=j&q=www.xtruline.com&source=web&cd=5&ved=0CF0QFjAE&url=http:%2F%2Fwww.xtruline.com%2F&cad=rja www.xtruline.com 200 0 0 5155 416 738
2016-10-04 11:21:25 W3SVC3236 GET /contact.html - - 78.158.11.226 HTTP/1.0 Lynx/2.8.5rel.1+libwww-FM/2.15FC+SSL-MM/1.4.1c+OpenSSL/0.9.7e-dev - http://www.xtruline.com/ www.xtruline.com 200 0 0 6805 324 628
2016-10-04 11:21:25 W3SVC3236 GET /contact.html - - 78.158.11.226 HTTP/1.0 Lynx/2.8.5rel.1+libwww-FM/2.15FC+SSL-MM/1.4.1c+OpenSSL/0.9.7e-dev - http://www.xtruline.com/ www.xtruline.com 200 0 0 6805 324 596
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-10-04 12:57:35
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2016-10-04 12:57:34 W3SVC3236 GET /robots.txt - - 51.254.97.22 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 404 0 2 1424 177 676
2016-10-04 12:57:41 W3SVC3236 GET /enquiry.html - - 51.254.97.22 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 17985 390 4493
2016-10-04 12:57:44 W3SVC3236 GET /index.html - - 51.254.97.22 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 5155 411 786
2016-10-04 12:57:46 W3SVC3236 GET /materials.html - - 51.254.97.22 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - www.xtruline.com 200 0 0 15286 415 1005
2016-10-04 13:04:37 W3SVC3236 GET /robots.txt - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 404 0 2 1424 173 545
2016-10-04 13:04:43 W3SVC3236 GET /enquiry.html - - 69.30.213.202 HTTP/1.0 Mozilla/5.0+(compatible;+MJ12bot/v1.4.5;+http://www.majestic12.co.uk/bot.php?+) - - xtruline.com 200 0 0 17985 386 2993
